page,clicks,impressions,ctr,position
https://stats47.jp/ranking/maternity-hospital-consumption-expenditure,0,1,0.0000,9.00
https://stats47.jp/ranking/mayonnaise-consumption-expenditure,0,30,0.0000,7.03
https://stats47.jp/ranking/melon-consumption-quantity,0,6,0.0000,4.67
https://stats47.jp/ranking/mens-jacket-consumption-expenditure,0,1,0.0000,7.00
https://stats47.jp/ranking/mens-shoes-consumption-expenditure,0,3,0.0000,8.67
https://stats47.jp/ranking/mens-socks-consumption-expenditure,0,9,0.0000,4.78
https://stats47.jp/ranking/mens-socks-consumption-quantity,0,8,0.0000,4.88
https://stats47.jp/ranking/microwave-consumption-expenditure,0,1,0.0000,10.00
https://stats47.jp/ranking/microwave-consumption-quantity,0,1,0.0000,9.00
https://stats47.jp/ranking/middle-school-students-1-per,0,3,0.0000,5.00
https://stats47.jp/ranking/milk-drink-consumption-expenditure,0,2,0.0000,5.00
https://stats47.jp/ranking/miscellaneous-school-count,0,3,0.0000,8.33
https://stats47.jp/ranking/miso-consumption-expenditure,0,30,0.0000,9.40
https://stats47.jp/ranking/mobile-phone-consumption-expenditure,0,1,0.0000,4.00
https://stats47.jp/ranking/movie-theater-consumption-expenditure,0,2,0.0000,2.00
https://stats47.jp/ranking/municipal-intellectual-disability-consultations,0,2,0.0000,7.00
https://stats47.jp/ranking/music-lesson-consumption-expenditure,0,5,0.0000,4.40
https://stats47.jp/ranking/musical-instrument-consumption-expenditure,0,1,0.0000,11.00
https://stats47.jp/ranking/national-treasury-disbursement-prefecture,0,3,0.0000,5.00
https://stats47.jp/ranking/nature-park-area,0,8,0.0000,2.25
https://stats47.jp/ranking/necktie-consumption-expenditure,0,1,0.0000,5.00
https://stats47.jp/ranking/necktie-consumption-quantity,0,1,0.0000,11.00
https://stats47.jp/ranking/neighborhood-park-count,0,4,0.0000,10.50
https://stats47.jp/ranking/new-condo-starts,0,1,0.0000,9.00
https://stats47.jp/ranking/new-housing-starts,0,1,0.0000,11.00
https://stats47.jp/ranking/newspaper-consumption-expenditure,0,4,0.0000,8.00
https://stats47.jp/ranking/nhk-fee-consumption-expenditure,0,1,0.0000,12.00
https://stats47.jp/ranking/nuclear-power-plant-count,0,9,0.0000,44.56
https://stats47.jp/ranking/number-of-hotel-rooms,0,3,0.0000,10.33
https://stats47.jp/ranking/nurse-annual-income,0,8,0.0000,51.50
https://stats47.jp/ranking/nurses-per-100k-population,0,3,0.0000,9.33
https://stats47.jp/ranking/octopus-consumption-expenditure,0,4,0.0000,10.25
https://stats47.jp/ranking/octopus-consumption-quantity,0,43,0.0000,8.79
https://stats47.jp/ranking/onigiri-consumption-expenditure,0,9,0.0000,7.00
https://stats47.jp/ranking/onion-consumption-quantity,0,40,0.0000,8.25
https://stats47.jp/ranking/orange-consumption-expenditure,0,2,0.0000,8.00
https://stats47.jp/ranking/other-admission-game-consumption-expenditure,0,1,0.0000,11.00
https://stats47.jp/ranking/other-allowance-consumption-expenditure,0,23,0.0000,9.00
https://stats47.jp/ranking/other-beauty-products-consumption-expenditure,0,2,0.0000,4.50
https://stats47.jp/ranking/other-beauty-service-consumption-expenditure,0,9,0.0000,8.00
https://stats47.jp/ranking/other-bread-consumption-expenditure,0,5,0.0000,8.60
https://stats47.jp/ranking/other-bread-consumption-quantity,0,37,0.0000,12.57
https://stats47.jp/ranking/other-car-service-consumption-expenditure,0,1,0.0000,7.00
https://stats47.jp/ranking/other-citrus-consumption-quantity,0,1,0.0000,12.00
https://stats47.jp/ranking/other-clothing-service-consumption-expenditure,0,1,0.0000,8.00
https://stats47.jp/ranking/other-cosmetics-consumption-expenditure,0,1,0.0000,3.00
https://stats47.jp/ranking/other-dairy-consumption-expenditure,0,3,0.0000,6.33
https://stats47.jp/ranking/other-dried-vegetables-seaweed-consumption-expenditure,0,10,0.0000,8.40
https://stats47.jp/ranking/other-fish-paste-consumption-expenditure,0,2,0.0000,7.00
https://stats47.jp/ranking/other-footwear-consumption-expenditure,0,5,0.0000,4.80
https://stats47.jp/ranking/other-fresh-fish-consumption-quantity,0,8,0.0000,5.63
https://stats47.jp/ranking/other-fresh-fruit-consumption-expenditure,0,1,0.0000,8.00
https://stats47.jp/ranking/other-fresh-fruit-consumption-quantity,0,7,0.0000,8.00
https://stats47.jp/ranking/other-lesson-fees-consumption-expenditure,0,2,0.0000,31.00
https://stats47.jp/ranking/other-liquor-consumption-expenditure,0,1,0.0000,4.00
https://stats47.jp/ranking/other-meat-consumption-quantity,0,6,0.0000,9.33
https://stats47.jp/ranking/other-medicine-consumption-expenditure,0,1,0.0000,6.00
https://stats47.jp/ranking/other-mens-clothing-consumption-expenditure,0,1,0.0000,9.00
https://stats47.jp/ranking/other-misc-expense-consumption-expenditure,0,1,0.0000,6.00
https://stats47.jp/ranking/other-non-savings-insurance-consumption-expenditure,0,1,0.0000,6.00
https://stats47.jp/ranking/other-noodle-dining-consumption-expenditure,0,2,0.0000,7.00
https://stats47.jp/ranking/other-noodles-consumption-expenditure,0,2,0.0000,7.50
https://stats47.jp/ranking/other-noodles-consumption-quantity,0,11,0.0000,9.64
https://stats47.jp/ranking/other-personal-items-consumption-expenditure,0,1,0.0000,11.00
https://stats47.jp/ranking/other-processed-meat-consumption-expenditure,0,4,0.0000,6.00
https://stats47.jp/ranking/other-publications-consumption-expenditure,0,3,0.0000,3.67
https://stats47.jp/ranking/other-salted-dried-fish-consumption-quantity,0,1,0.0000,10.00
https://stats47.jp/ranking/other-school-stationery-consumption-expenditure,0,7,0.0000,8.29
https://stats47.jp/ranking/other-sports-facility-consumption-expenditure,0,3,0.0000,6.00
https://stats47.jp/ranking/other-staple-dining-consumption-expenditure,0,2,0.0000,13.00
https://stats47.jp/ranking/other-staple-prepared-consumption-expenditure,0,16,0.0000,4.94
https://stats47.jp/ranking/other-sweets-consumption-expenditure,0,1,0.0000,12.00
https://stats47.jp/ranking/other-tableware-consumption-expenditure,0,1,0.0000,3.00
https://stats47.jp/ranking/other-tea-leaves-consumption-expenditure,0,1,0.0000,6.00
https://stats47.jp/ranking/other-vegetable-pickles-consumption-expenditure,0,10,0.0000,8.00
https://stats47.jp/ranking/other-vegetables-consumption-expenditure,0,6,0.0000,10.83
https://stats47.jp/ranking/other-vegetables-consumption-quantity,0,2,0.0000,11.00
https://stats47.jp/ranking/other-womens-clothing-consumption-expenditure,0,3,0.0000,9.00
https://stats47.jp/ranking/other-womens-shirt-consumption-quantity,0,1,0.0000,8.00
https://stats47.jp/ranking/other-womens-underwear-consumption-expenditure,0,4,0.0000,8.00
https://stats47.jp/ranking/outpatient-rate-per-1000,0,5,0.0000,8.80
https://stats47.jp/ranking/outpatient-rate-per-100k,0,30,0.0000,9.20
https://stats47.jp/ranking/overseas-travel-annual-participation-rate-15plus,0,6,0.0000,7.67
https://stats47.jp/ranking/overtime-pay-admin-prefecture,0,1,0.0000,11.00
https://stats47.jp/ranking/oyster-consumption-quantity,0,12,0.0000,8.17
https://stats47.jp/ranking/paid-nursing-home-capacity-per-1000-65plus,0,1,0.0000,12.00
https://stats47.jp/ranking/paper-diapers-consumption-expenditure,0,2,0.0000,4.00
https://stats47.jp/ranking/paved-road-municipal-length,0,14,0.0000,8.86
https://stats47.jp/ranking/paved-road-total-length,0,9,0.0000,9.56
https://stats47.jp/ranking/peach-consumption-expenditure,0,8,0.0000,8.63
https://stats47.jp/ranking/peach-consumption-quantity,0,14,0.0000,7.57
https://stats47.jp/ranking/pear-consumption-expenditure,0,2,0.0000,7.50
https://stats47.jp/ranking/pear-consumption-quantity,0,7,0.0000,14.29
https://stats47.jp/ranking/perm-consumption-quantity,0,1,0.0000,9.00
https://stats47.jp/ranking/persimmon-consumption-quantity,0,6,0.0000,6.67
https://stats47.jp/ranking/personal-computer-consumption-expenditure,0,1,0.0000,9.00
https://stats47.jp/ranking/pharmaceutical-sales-count,0,3,0.0000,14.33
https://stats47.jp/ranking/pharmacist-annual-income,0,2,0.0000,44.00
https://stats47.jp/ranking/physical-disability-certificates-issued,0,7,0.0000,7.14
https://stats47.jp/ranking/physical-therapist-annual-income,0,5,0.0000,20.00
https://stats47.jp/ranking/pickled-chinese-cabbage-consumption-expenditure,0,1,0.0000,10.00
https://stats47.jp/ranking/pickled-daikon-consumption-expenditure,0,1,0.0000,2.00
https://stats47.jp/ranking/pickled-daikon-consumption-quantity,0,1,0.0000,9.00
https://stats47.jp/ranking/pickled-plum-consumption-expenditure,0,7,0.0000,5.71
https://stats47.jp/ranking/pickled-plum-consumption-quantity,0,16,0.0000,5.13
https://stats47.jp/ranking/pilot-annual-income,0,10,0.0000,14.10
https://stats47.jp/ranking/plastic-bags-wrap-consumption-expenditure,0,1,0.0000,6.00
https://stats47.jp/ranking/pork-consumption-quantity,0,51,0.0000,7.04
https://stats47.jp/ranking/port-vehicle-ferry,0,1,0.0000,8.00
https://stats47.jp/ranking/post-office-count,0,32,0.0000,8.81
https://stats47.jp/ranking/potato-consumption-expenditure,0,6,0.0000,9.50
https://stats47.jp/ranking/pots-kettles-consumption-expenditure,0,28,0.0000,6.29
https://stats47.jp/ranking/pots-kettles-consumption-quantity,0,4,0.0000,4.25
https://stats47.jp/ranking/practical-nurse-annual-income,0,3,0.0000,7.00
https://stats47.jp/ranking/preschool-fee-consumption-expenditure,0,2,0.0000,7.50
https://stats47.jp/ranking/private-life-insurance-contracts,0,1,0.0000,9.00
https://stats47.jp/ranking/private-rent-consumption-expenditure,0,2,0.0000,10.00
https://stats47.jp/ranking/private-sports-facility,0,1,0.0000,5.00
https://stats47.jp/ranking/propane-gas-consumption-expenditure,0,1,0.0000,11.00
https://stats47.jp/ranking/psychiatric-bed-count,0,18,0.0000,11.44
https://stats47.jp/ranking/psychiatric-hospital-count,0,11,0.0000,11.73
https://stats47.jp/ranking/public-bath-consumption-expenditure,0,8,0.0000,10.13
https://stats47.jp/ranking/public-phone-count,0,2,0.0000,7.00
https://stats47.jp/ranking/pumpkin-consumption-expenditure,0,2,0.0000,3.50
https://stats47.jp/ranking/pumpkin-consumption-quantity,0,2,0.0000,8.00
https://stats47.jp/ranking/quasi-national-park-area,0,16,0.0000,2.56
https://stats47.jp/ranking/railway-station-count,0,2,0.0000,15.50
https://stats47.jp/ranking/real-disposable-income,0,1,0.0000,17.00
https://stats47.jp/ranking/religious-expense-consumption-expenditure,0,3,0.0000,1.67
https://stats47.jp/ranking/renovation-rate,0,3,0.0000,7.00
https://stats47.jp/ranking/rental-car-consumption-expenditure,0,1,0.0000,8.00
https://stats47.jp/ranking/repair-materials-consumption-expenditure,0,1,0.0000,11.00
https://stats47.jp/ranking/researcher-annual-income,0,4,0.0000,4.00
https://stats47.jp/ranking/residential-building-construction-cost,0,13,0.0000,8.31
https://stats47.jp/ranking/retail-store-count,0,8,0.0000,6.75
https://stats47.jp/ranking/retirement-allowance-admin-prefecture,0,5,0.0000,4.80
https://stats47.jp/ranking/rice-yield-per-10a,0,4,0.0000,4.00
https://stats47.jp/ranking/road-expressway-length,0,5,0.0000,7.20
https://stats47.jp/ranking/road-general-prefectural-length,0,31,0.0000,10.58
https://stats47.jp/ranking/road-municipal-length,0,8,0.0000,7.63
https://stats47.jp/ranking/road-prefectural-route-length,0,3,0.0000,7.33
https://stats47.jp/ranking/road-total-length-with-expressway,0,6,0.0000,8.67
https://stats47.jp/ranking/sake-consumption-expenditure,0,2,0.0000,32.00
https://stats47.jp/ranking/sake-consumption-quantity,0,47,0.0000,8.32
https://stats47.jp/ranking/salad-consumption-expenditure,0,1,0.0000,5.00
https://stats47.jp/ranking/salmon-consumption-expenditure,0,2,0.0000,7.00
https://stats47.jp/ranking/salted-salmon-consumption-expenditure,0,5,0.0000,9.40
https://stats47.jp/ranking/salted-salmon-consumption-quantity,0,10,0.0000,8.10
https://stats47.jp/ranking/sanitation-expenditure-ratio-pref-finance,0,1,0.0000,10.00
https://stats47.jp/ranking/sanitation-expenses-prefecture,0,2,0.0000,6.50
https://stats47.jp/ranking/sardine-consumption-expenditure,0,7,0.0000,9.43
https://stats47.jp/ranking/sashimi-platter-consumption-expenditure,0,4,0.0000,8.75
https://stats47.jp/ranking/sauce-consumption-expenditure,0,4,0.0000,4.00
https://stats47.jp/ranking/sauce-consumption-quantity,0,28,0.0000,6.96
https://stats47.jp/ranking/sausage-consumption-expenditure,0,5,0.0000,8.40
https://stats47.jp/ranking/sausage-consumption-quantity,0,5,0.0000,6.60
https://stats47.jp/ranking/savory-bread-consumption-expenditure,0,2,0.0000,7.00
https://stats47.jp/ranking/scallop-consumption-quantity,0,10,0.0000,8.30
https://stats47.jp/ranking/school-bag-consumption-expenditure,0,4,0.0000,2.50
https://stats47.jp/ranking/sea-bream-consumption-expenditure,0,3,0.0000,9.33
https://stats47.jp/ranking/sea-bream-consumption-quantity,0,2,0.0000,8.00
https://stats47.jp/ranking/secondary-industry-employees-per-establishment,0,1,0.0000,11.00
https://stats47.jp/ranking/secondary-industry-employees-per-establishment-census,0,3,0.0000,8.00
https://stats47.jp/ranking/senility-death-rate,0,2,0.0000,23.50
https://stats47.jp/ranking/serious-crime-per-100k,0,1,0.0000,7.00
https://stats47.jp/ranking/sewage-treatment-coverage-rate,0,22,0.0000,12.09
https://stats47.jp/ranking/sewerage-coverage-rate,0,3,0.0000,10.33
https://stats47.jp/ranking/shampoo-consumption-expenditure,0,4,0.0000,7.25
https://stats47.jp/ranking/shared-burden-fees-prefecture,0,3,0.0000,1.00
https://stats47.jp/ranking/sheets-consumption-expenditure,0,1,0.0000,9.00
https://stats47.jp/ranking/shrimp-consumption-expenditure,0,13,0.0000,8.54
https://stats47.jp/ranking/shrimp-consumption-quantity,0,5,0.0000,4.60
https://stats47.jp/ranking/side-job-rate,0,5,0.0000,4.80
https://stats47.jp/ranking/skin-lotion-consumption-expenditure,0,12,0.0000,10.75
https://stats47.jp/ranking/snack-consumption-expenditure,0,1,0.0000,7.00
https://stats47.jp/ranking/social-expense-consumption-expenditure,0,2,0.0000,9.00
https://stats47.jp/ranking/sole-proprietor-sales,0,1,0.0000,3.00
https://stats47.jp/ranking/sole-proprietor-sales-per-worker,0,13,0.0000,9.46
https://stats47.jp/ranking/soy-sauce-consumption-quantity,0,5,0.0000,6.20
https://stats47.jp/ranking/specialized-school-students,0,5,0.0000,6.20
https://stats47.jp/ranking/spinach-consumption-expenditure,0,3,0.0000,6.33
https://stats47.jp/ranking/spinach-consumption-quantity,0,3,0.0000,6.33
https://stats47.jp/ranking/sports-drink-consumption-expenditure,0,10,0.0000,4.00
https://stats47.jp/ranking/sports-park-count,0,8,0.0000,4.63
https://stats47.jp/ranking/sports-participation-rate-basketball,0,8,0.0000,7.50
https://stats47.jp/ranking/sports-participation-rate-bowling,0,2,0.0000,9.50
https://stats47.jp/ranking/sports-participation-rate-gym-training,0,3,0.0000,2.67
https://stats47.jp/ranking/sports-participation-rate-judo,0,1,0.0000,8.00
https://stats47.jp/ranking/sports-participation-rate-skiing,0,1,0.0000,12.00
https://stats47.jp/ranking/sports-participation-rate-table-tennis,0,1,0.0000,11.00
https://stats47.jp/ranking/sportswear-consumption-expenditure,0,3,0.0000,2.00
https://stats47.jp/ranking/standard-price-change-rate-commercial,0,5,0.0000,5.80
https://stats47.jp/ranking/starting-salary-highschool,0,54,0.0000,12.61
https://stats47.jp/ranking/starting-salary-university,0,19,0.0000,6.89
https://stats47.jp/ranking/strawberry-consumption-expenditure,0,4,0.0000,7.75
https://stats47.jp/ranking/sugar-consumption-quantity,0,22,0.0000,9.91
https://stats47.jp/ranking/sweet-potato-consumption-expenditure,0,8,0.0000,7.88
https://stats47.jp/ranking/sweet-potato-consumption-quantity,0,1,0.0000,9.00
https://stats47.jp/ranking/table-salt-consumption-quantity,0,30,0.0000,6.10
https://stats47.jp/ranking/taro-consumption-quantity,0,8,0.0000,7.00
https://stats47.jp/ranking/tea-drink-consumption-expenditure,0,3,0.0000,7.00
https://stats47.jp/ranking/tempura-fry-consumption-expenditure,0,3,0.0000,5.67
https://stats47.jp/ranking/tennis-court-public,0,35,0.0000,6.80
https://stats47.jp/ranking/tertiary-industry-employees-per-establishment-census,0,1,0.0000,4.00
https://stats47.jp/ranking/toilet-paper-consumption-expenditure,0,7,0.0000,7.14
https://stats47.jp/ranking/tomato-consumption-expenditure,0,15,0.0000,7.13
https://stats47.jp/ranking/toothbrush-consumption-expenditure,0,7,0.0000,6.71
https://stats47.jp/ranking/toothpaste-consumption-expenditure,0,7,0.0000,6.29
https://stats47.jp/ranking/total-fertility-rate,0,76,0.0000,20.91
https://stats47.jp/ranking/total-museum-count,0,3,0.0000,15.00
https://stats47.jp/ranking/total-overnight-guests-foreign,0,27,0.0000,6.37
https://stats47.jp/ranking/travel-participation-rate-overseas,0,2,0.0000,4.50
https://stats47.jp/ranking/treatment-rate-arthrosis-inpatient,0,4,0.0000,10.50
https://stats47.jp/ranking/treatment-rate-arthrosis-outpatient,0,1,0.0000,7.00
https://stats47.jp/ranking/treatment-rate-asthma-outpatient,0,5,0.0000,7.80
https://stats47.jp/ranking/treatment-rate-cancer-inpatient,0,12,0.0000,16.50
https://stats47.jp/ranking/treatment-rate-cancer-outpatient,0,8,0.0000,10.00
https://stats47.jp/ranking/treatment-rate-circulatory-outpatient,0,3,0.0000,5.67
https://stats47.jp/ranking/treatment-rate-diabetes-inpatient,0,1,0.0000,9.00
https://stats47.jp/ranking/treatment-rate-diabetes-outpatient,0,23,0.0000,8.61
https://stats47.jp/ranking/treatment-rate-mental-disorder-inpatient,0,15,0.0000,8.20
https://stats47.jp/ranking/treatment-rate-mental-disorder-outpatient,0,6,0.0000,15.33
https://stats47.jp/ranking/treatment-rate-mood-disorder-inpatient,0,1,0.0000,4.00
https://stats47.jp/ranking/treatment-rate-mood-disorder-outpatient,0,1,0.0000,4.00
https://stats47.jp/ranking/treatment-rate-musculoskeletal-inpatient,0,3,0.0000,5.00
https://stats47.jp/ranking/treatment-rate-musculoskeletal-outpatient,0,10,0.0000,7.10
https://stats47.jp/ranking/treatment-rate-neurosis-inpatient,0,3,0.0000,7.67
https://stats47.jp/ranking/treatment-rate-neurosis-outpatient,0,1,0.0000,5.00
https://stats47.jp/ranking/treatment-rate-osteoporosis-inpatient,0,1,0.0000,7.00
https://stats47.jp/ranking/treatment-rate-osteoporosis-outpatient,0,6,0.0000,8.17
https://stats47.jp/ranking/treatment-rate-schizophrenia-outpatient,0,2,0.0000,3.50
https://stats47.jp/ranking/umbrella-consumption-quantity,0,2,0.0000,6.00
https://stats47.jp/ranking/unmarried-ratio-male-45-49,0,14,0.0000,3.07
https://stats47.jp/ranking/vacant-housing-rate,0,3,0.0000,6.33
https://stats47.jp/ranking/vacuum-cleaner-consumption-expenditure,0,2,0.0000,73.50
https://stats47.jp/ranking/vacuum-cleaner-consumption-quantity,0,3,0.0000,52.33
https://stats47.jp/ranking/vegetable-seaweed-tsukudani-consumption-expenditure,0,1,0.0000,8.00
https://stats47.jp/ranking/vinegar-consumption-expenditure,0,1,0.0000,8.00
https://stats47.jp/ranking/vinegar-consumption-quantity,0,15,0.0000,7.20
https://stats47.jp/ranking/voter-turnout-council-proportional,0,2,0.0000,29.00
https://stats47.jp/ranking/voter-turnout-house-proportional,0,6,0.0000,16.33
https://stats47.jp/ranking/wakame-consumption-expenditure,0,2,0.0000,7.00
https://stats47.jp/ranking/wakame-consumption-quantity,0,13,0.0000,7.15
https://stats47.jp/ranking/water-supply-capacity,0,1,0.0000,4.00
https://stats47.jp/ranking/watermelon-consumption-expenditure,0,1,0.0000,3.00
https://stats47.jp/ranking/wheat-flour-consumption-expenditure,0,8,0.0000,6.88
https://stats47.jp/ranking/whisky-consumption-expenditure,0,2,0.0000,2.00
https://stats47.jp/ranking/white-bread-consumption-quantity,0,23,0.0000,12.09
https://stats47.jp/ranking/whitebait-consumption-expenditure,0,1,0.0000,4.00
https://stats47.jp/ranking/wind-power-capacity,0,28,0.0000,9.71
https://stats47.jp/ranking/wind-power-plant-count-facility,0,2,0.0000,16.00
https://stats47.jp/ranking/wind-power-turbine-count,0,26,0.0000,8.23
https://stats47.jp/ranking/wine-consumption-expenditure,0,3,0.0000,7.33
https://stats47.jp/ranking/wine-consumption-quantity,0,33,0.0000,8.33
https://stats47.jp/ranking/womens-coat-consumption-expenditure,0,1,0.0000,4.00
https://stats47.jp/ranking/womens-dress-consumption-expenditure,0,1,0.0000,7.00
https://stats47.jp/ranking/womens-foundation-garment-consumption-expenditure,0,1,0.0000,4.00
https://stats47.jp/ranking/womens-pants-consumption-quantity,0,1,0.0000,8.00
https://stats47.jp/ranking/womens-shoes-consumption-expenditure,0,8,0.0000,9.50
https://stats47.jp/ranking/womens-socks-consumption-quantity,0,2,0.0000,10.00
https://stats47.jp/ranking/womens-stockings-consumption-expenditure,0,1,0.0000,8.00
https://stats47.jp/ranking/womens-stockings-consumption-quantity,0,3,0.0000,7.67
https://stats47.jp/ranking/womens-sweater-consumption-expenditure,0,1,0.0000,7.00
https://stats47.jp/ranking/wristwatch-consumption-expenditure,0,1,0.0000,10.00
https://stats47.jp/ranking/yakiniku-consumption-expenditure,0,13,0.0000,8.69
https://stats47.jp/ranking/yakitori-consumption-expenditure,0,8,0.0000,7.00
https://stats47.jp/ranking/yokan-consumption-expenditure,0,14,0.0000,6.93
https://stats47.jp/safetyenvironment/disaster/dashboard/46000,0,1,0.0000,12.00
https://stats47.jp/safetyenvironment/fire-emergency/ranking/firefighting-expenditure-ratio-pref-municipal,0,1,0.0000,12.00
https://stats47.jp/safetyenvironment/fire-insurance/dashboard/16000,0,1,0.0000,4.00
https://stats47.jp/safetyenvironment/police-crime/dashboard/05000,0,1,0.0000,9.00
https://stats47.jp/safetyenvironment/police-crime/ranking/juvenile-theft-criminal-arrest-person-per-population,0,1,0.0000,6.00
https://stats47.jp/safetyenvironment/traffic-accidents/dashboard/15000,0,1,0.0000,5.00
https://stats47.jp/safetyenvironment/traffic-accidents/dashboard/31000,0,6,0.0000,9.50
https://stats47.jp/socialsecurity/death-statistics/dashboard/28000,0,1,0.0000,10.00
https://stats47.jp/socialsecurity/health-care/dashboard/08000,0,2,0.0000,2.00
https://stats47.jp/socialsecurity/health-care/dashboard/43000,0,2,0.0000,10.00
https://stats47.jp/socialsecurity/life-expectancy/dashboard/15000,0,3,0.0000,7.33
https://stats47.jp/socialsecurity/life-expectancy/dashboard/18000,0,1,0.0000,6.00
https://stats47.jp/socialsecurity/medical-expenses/dashboard/33000,0,1,0.0000,10.00
https://stats47.jp/socialsecurity/medical-facilities/dashboard/20000,0,2,0.0000,9.50
https://stats47.jp/socialsecurity/medical-personnel/dashboard/12000,0,1,0.0000,11.00
https://stats47.jp/socialsecurity/pharmacies/ranking/pharmacy-count-per-100k,0,10,0.0000,10.00
https://stats47.jp/socialsecurity/public-assistance-welfare/dashboard/03000,0,1,0.0000,9.00
https://stats47.jp/socialsecurity/social-security-indicators/dashboard/11000,0,1,0.0000,8.00
https://stats47.jp/survey,0,2,0.0000,1.00
https://stats47.jp/survey/census,0,1,0.0000,11.00
https://stats47.jp/survey/commercial-dynamics-survey,0,2,0.0000,12.50
https://stats47.jp/survey/commercial-statistics,0,7,0.0000,8.57
https://stats47.jp/survey/crop-statistics,0,2,0.0000,7.50
https://stats47.jp/survey/employment-structure-survey,0,29,0.0000,8.97
https://stats47.jp/survey/factory-location-survey,0,2,0.0000,31.00
https://stats47.jp/survey/health-admin-report,0,3,0.0000,10.33
https://stats47.jp/survey/hospital-report,0,4,0.0000,10.25
https://stats47.jp/survey/housing-land-survey,0,3,0.0000,17.33
https://stats47.jp/survey/livestock-statistics,0,1,0.0000,19.00
https://stats47.jp/survey/local-public-employee-salary,0,119,0.0000,7.60
https://stats47.jp/survey/minimum-wage,0,14,0.0000,47.36
https://stats47.jp/survey/patient-survey,0,8,0.0000,13.25
https://stats47.jp/survey/police-statistics,0,9,0.0000,11.22
https://stats47.jp/survey/population-estimates,0,1,0.0000,7.00
https://stats47.jp/survey/prefectural-accounts,0,10,0.0000,19.10
https://stats47.jp/survey/school-basic-survey,0,28,0.0000,11.11
https://stats47.jp/survey/traffic-accident-statistics,0,4,0.0000,55.25
https://stats47.jp/survey/wage-structure-survey,0,44,0.0000,9.30
https://stats47.jp/tag/car-dependent-society,0,1,0.0000,11.00
https://stats47.jp/tag/consumption-expenditure,0,2,0.0000,10.00
https://stats47.jp/tag/daytime-nighttime-population,0,3,0.0000,19.00
https://stats47.jp/tag/education,0,4,0.0000,1.25
https://stats47.jp/tag/extreme-heat-days,0,1,0.0000,51.00
https://stats47.jp/tag/fiscal-capacity-index,0,4,0.0000,4.25
https://stats47.jp/tag/fiscal-soundness,0,3,0.0000,7.00
https://stats47.jp/tag/golf,0,4,0.0000,5.75
https://stats47.jp/tag/green-space,0,3,0.0000,7.67
https://stats47.jp/tag/habitable-land-area,0,12,0.0000,10.75
https://stats47.jp/tag/household-finance,0,3,0.0000,8.00
https://stats47.jp/tag/industrial-statistics,0,19,0.0000,10.42
https://stats47.jp/tag/local-government-bonds,0,5,0.0000,5.60
https://stats47.jp/tag/local-government-finance,0,1,0.0000,9.00
https://stats47.jp/tag/marriage,0,1,0.0000,8.00
https://stats47.jp/tag/mid-winter-days,0,7,0.0000,14.29
https://stats47.jp/tag/mobile-phones,0,3,0.0000,9.33
https://stats47.jp/tag/net-migration,0,1,0.0000,10.00
https://stats47.jp/tag/occupancy-rate,0,1,0.0000,1.00
https://stats47.jp/tag/per-capita,0,2,0.0000,1.00
https://stats47.jp/tag/polarization,0,1,0.0000,1.00
https://stats47.jp/tag/prefectural-character,0,1,0.0000,9.00
https://stats47.jp/tag/savings-rate,0,1,0.0000,3.00
https://stats47.jp/tag/school-refusal,0,2,0.0000,25.00
https://stats47.jp/tag/semiconductors,0,2,0.0000,28.50
https://stats47.jp/tag/sewerage-coverage-rate,0,1,0.0000,43.00
https://stats47.jp/tag/snowfall,0,1,0.0000,49.00
https://stats47.jp/tag/sports,0,3,0.0000,1.33
https://stats47.jp/tag/supply-chain,0,3,0.0000,3.33
https://stats47.jp/tag/tourism,0,7,0.0000,3.43
https://stats47.jp/tag/travel,0,2,0.0000,2.50
https://stats47.jp/tag/volunteering,0,1,0.0000,10.00
https://stats47.jp/tag/worker-households,0,2,0.0000,3.00
https://stats47.jp/themes,0,5,0.0000,5.80
https://stats47.jp/themes/fishery-marine,0,15,0.0000,15.80
https://stats47.jp/themes/manufacturing,0,20,0.0000,8.15
https://stats47.jp/tourism/tourism-accommodation/dashboard/13000,0,4,0.0000,5.50
https://stats47.jp/tourism/tourism-accommodation/dashboard/20000,0,6,0.0000,10.00
https://stats47.jp/tourism/tourism-accommodation/dashboard/28000,0,1,0.0000,10.00
