page,clicks,impressions,ctr,position
https://stats47.jp/areas/23000/population-dynamics,0,4,0.0000,13.25
https://stats47.jp/areas/24000/cities/24204,0,1,0.0000,10.00
https://stats47.jp/areas/24000/cities/24215/population,0,2,0.0000,10.50
https://stats47.jp/areas/24000/fishery-marine,0,6,0.0000,9.00
https://stats47.jp/areas/24000/living-housing,0,4,0.0000,5.25
https://stats47.jp/areas/24000/population-dynamics,0,3,0.0000,14.33
https://stats47.jp/areas/25000/consumer-prices,0,1,0.0000,11.00
https://stats47.jp/areas/25000/economy,0,4,0.0000,16.50
https://stats47.jp/areas/25000/fishery-marine,0,3,0.0000,8.33
https://stats47.jp/areas/25000/foreign-residents,0,71,0.0000,43.86
https://stats47.jp/areas/25000/labor-mobility,0,1,0.0000,11.00
https://stats47.jp/areas/25000/local-economy,0,7,0.0000,16.86
https://stats47.jp/areas/25000/occupation-salary,0,32,0.0000,43.28
https://stats47.jp/areas/25000/population,0,5,0.0000,9.00
https://stats47.jp/areas/26000/cities/26366/population,0,11,0.0000,10.36
https://stats47.jp/areas/26000/cities/26367,0,16,0.0000,8.75
https://stats47.jp/areas/26000/education-culture,0,1,0.0000,1.00
https://stats47.jp/areas/26000/fishery-marine,0,1,0.0000,12.00
https://stats47.jp/areas/26000/local-economy,0,6,0.0000,10.50
https://stats47.jp/areas/26000/local-finance,0,3,0.0000,6.00
https://stats47.jp/areas/26000/manufacturing,0,2,0.0000,6.50
https://stats47.jp/areas/26000/safety,0,1,0.0000,6.00
https://stats47.jp/areas/27000/consumer-prices,0,2,0.0000,11.50
https://stats47.jp/areas/27000/foreign-residents,0,1,0.0000,35.00
https://stats47.jp/areas/27000/living-housing,0,3,0.0000,9.00
https://stats47.jp/areas/27000/local-economy,0,1,0.0000,11.00
https://stats47.jp/areas/27000/occupation-salary,0,9,0.0000,41.00
https://stats47.jp/areas/27000/real-income,0,2,0.0000,4.50
https://stats47.jp/areas/28000/administrativefinancial,0,2,0.0000,17.00
https://stats47.jp/areas/28000/aging-society,0,5,0.0000,9.60
https://stats47.jp/areas/28000/cities/28214,0,1,0.0000,11.00
https://stats47.jp/areas/28000/cities/28220,0,1,0.0000,6.00
https://stats47.jp/areas/28000/cities/28222/population,0,1,0.0000,12.00
https://stats47.jp/areas/28000/fishery-marine,0,1,0.0000,5.00
https://stats47.jp/areas/28000/healthcare,0,2,0.0000,9.50
https://stats47.jp/areas/28000/local-economy,0,7,0.0000,8.29
https://stats47.jp/areas/28000/local-finance,0,6,0.0000,14.83
https://stats47.jp/areas/28000/manufacturing,0,1,0.0000,7.00
https://stats47.jp/areas/28000/occupation-salary,0,24,0.0000,40.04
https://stats47.jp/areas/28000/population,0,13,0.0000,12.92
https://stats47.jp/areas/28000/socialsecurity,0,1,0.0000,8.00
https://stats47.jp/areas/29000/aging-society,0,6,0.0000,9.50
https://stats47.jp/areas/29000/cities/29207/tourism,0,3,0.0000,7.33
https://stats47.jp/areas/29000/cities/29322/educationsports,0,1,0.0000,48.00
https://stats47.jp/areas/29000/cities/29450/laborwage,0,5,0.0000,3.40
https://stats47.jp/areas/29000/economy,0,2,0.0000,10.50
https://stats47.jp/areas/29000/healthcare,0,2,0.0000,6.00
https://stats47.jp/areas/29000/local-economy,0,1,0.0000,4.00
https://stats47.jp/areas/29000/manufacturing,0,1,0.0000,10.00
https://stats47.jp/areas/29000/population-dynamics,0,3,0.0000,10.33
https://stats47.jp/areas/30000/aging-society,0,3,0.0000,11.00
https://stats47.jp/areas/30000/cities/30202,0,1,0.0000,7.00
https://stats47.jp/areas/30000/cities/30202/population,0,5,0.0000,14.20
https://stats47.jp/areas/30000/cities/30205,0,2,0.0000,5.50
https://stats47.jp/areas/30000/cities/30206,0,2,0.0000,9.00
https://stats47.jp/areas/30000/cities/30341,0,1,0.0000,48.00
https://stats47.jp/areas/30000/cities/30424,0,2,0.0000,12.00
https://stats47.jp/areas/30000/cities/30424/population,0,3,0.0000,17.33
https://stats47.jp/areas/30000/climate,0,6,0.0000,16.33
https://stats47.jp/areas/30000/local-economy,0,2,0.0000,10.00
https://stats47.jp/areas/30000/occupation-salary,0,17,0.0000,46.12
https://stats47.jp/areas/30000/population,0,6,0.0000,13.00
https://stats47.jp/areas/31000/aging-society,0,5,0.0000,8.20
https://stats47.jp/areas/31000/cities/31201,0,3,0.0000,8.00
https://stats47.jp/areas/31000/consumer-prices,0,1,0.0000,9.00
https://stats47.jp/areas/31000/economy,0,6,0.0000,9.50
https://stats47.jp/areas/31000/fishery-marine,0,1,0.0000,36.00
https://stats47.jp/areas/31000/occupation-salary,0,4,0.0000,39.75
https://stats47.jp/areas/31000/real-income,0,3,0.0000,9.67
https://stats47.jp/areas/32000/local-finance,0,1,0.0000,13.00
https://stats47.jp/areas/33000,0,22,0.0000,41.14
https://stats47.jp/areas/33000/aging-society,0,22,0.0000,10.64
https://stats47.jp/areas/33000/cities/33100,0,10,0.0000,10.30
https://stats47.jp/areas/33000/cities/33346/administrativefinancial,0,4,0.0000,17.25
https://stats47.jp/areas/33000/cities/33346/agriculture,0,2,0.0000,9.00
https://stats47.jp/areas/33000/cities/33346/commercial,0,5,0.0000,7.00
https://stats47.jp/areas/33000/cities/33346/economy,0,3,0.0000,23.33
https://stats47.jp/areas/33000/cities/33346/landweather,0,4,0.0000,4.25
https://stats47.jp/areas/33000/cities/33445/population,0,1,0.0000,9.00
https://stats47.jp/areas/33000/cities/33606,0,6,0.0000,6.67
https://stats47.jp/areas/33000/labor-mobility,0,1,0.0000,10.00
https://stats47.jp/areas/33000/population,0,19,0.0000,14.89
https://stats47.jp/areas/34000/consumer-prices,0,3,0.0000,7.33
https://stats47.jp/areas/34000/economy,0,10,0.0000,9.90
https://stats47.jp/areas/34000/local-economy,0,12,0.0000,19.92
https://stats47.jp/areas/35000/aging-society,0,1,0.0000,9.00
https://stats47.jp/areas/35000/cities/35202,0,1,0.0000,12.00
https://stats47.jp/areas/35000/cities/35203,0,6,0.0000,12.50
https://stats47.jp/areas/35000/cities/35210/population,0,5,0.0000,11.00
https://stats47.jp/areas/35000/cities/35213,0,1,0.0000,12.00
https://stats47.jp/areas/35000/cities/35215/population,0,11,0.0000,11.73
https://stats47.jp/areas/35000/cities/35216,0,3,0.0000,9.67
https://stats47.jp/areas/35000/cities/35343,0,1,0.0000,8.00
https://stats47.jp/areas/35000/consumer-prices,0,8,0.0000,10.63
https://stats47.jp/areas/35000/labor-mobility,0,1,0.0000,19.00
https://stats47.jp/areas/35000/local-finance,0,1,0.0000,13.00
https://stats47.jp/areas/35000/occupation-salary,0,7,0.0000,50.29
https://stats47.jp/areas/35000/population,0,2,0.0000,9.00
https://stats47.jp/areas/36000/aging-society,0,4,0.0000,14.50
https://stats47.jp/areas/36000/economy,0,4,0.0000,8.75
https://stats47.jp/areas/36000/labor-mobility,0,1,0.0000,10.00
https://stats47.jp/areas/36000/occupation-salary,0,16,0.0000,46.81
https://stats47.jp/areas/37000/cities/37324/population,0,11,0.0000,11.55
https://stats47.jp/areas/37000/cities/37341/population,0,1,0.0000,5.00
https://stats47.jp/areas/37000/cities/37364/agriculture,0,1,0.0000,10.00
https://stats47.jp/areas/37000/cities/37364/economy,0,1,0.0000,4.00
https://stats47.jp/areas/37000/cities/37364/population,0,9,0.0000,10.33
https://stats47.jp/areas/37000/foreign-residents,0,4,0.0000,12.50
https://stats47.jp/areas/37000/living-housing,0,1,0.0000,48.00
https://stats47.jp/areas/37000/local-finance,0,5,0.0000,11.00
https://stats47.jp/areas/37000/occupation-salary,0,7,0.0000,40.71
https://stats47.jp/areas/37000/population-dynamics,0,6,0.0000,10.33
https://stats47.jp/areas/38000/cities/38203,0,2,0.0000,6.00
https://stats47.jp/areas/38000/cities/38442,0,1,0.0000,34.00
https://stats47.jp/areas/38000/economy,0,9,0.0000,15.89
https://stats47.jp/areas/38000/foreign-residents,0,3,0.0000,10.67
https://stats47.jp/areas/38000/local-economy,0,3,0.0000,6.33
https://stats47.jp/areas/38000/local-finance,0,3,0.0000,9.67
https://stats47.jp/areas/38000/occupation-salary,0,48,0.0000,43.46
https://stats47.jp/areas/38000/population,0,2,0.0000,9.00
https://stats47.jp/areas/39000/aging-society,0,5,0.0000,10.60
https://stats47.jp/areas/39000/cities/39210,0,3,0.0000,4.67
https://stats47.jp/areas/39000/consumer-prices,0,9,0.0000,11.33
https://stats47.jp/areas/39000/fishery-marine,0,2,0.0000,11.00
https://stats47.jp/areas/39000/labor-mobility,0,4,0.0000,9.00
https://stats47.jp/areas/39000/local-finance,0,1,0.0000,10.00
https://stats47.jp/areas/39000/manufacturing,0,1,0.0000,9.00
https://stats47.jp/areas/39000/occupation-salary,0,4,0.0000,40.75
https://stats47.jp/areas/39000/population,0,18,0.0000,23.22
https://stats47.jp/areas/40000/cities/40130,0,1,0.0000,10.00
https://stats47.jp/areas/40000/cities/40205,0,3,0.0000,31.00
https://stats47.jp/areas/40000/cities/40211,0,2,0.0000,9.00
https://stats47.jp/areas/40000/cities/40228,0,3,0.0000,9.67
https://stats47.jp/areas/40000/cities/40344,0,1,0.0000,34.00
https://stats47.jp/areas/40000/cities/40621,0,1,0.0000,10.00
https://stats47.jp/areas/40000/consumer-prices,0,2,0.0000,9.50
https://stats47.jp/areas/40000/living-housing,0,2,0.0000,9.00
https://stats47.jp/areas/40000/local-economy,0,2,0.0000,16.50
https://stats47.jp/areas/40000/occupation-salary,0,13,0.0000,49.31
https://stats47.jp/areas/40000/real-income,0,1,0.0000,9.00
https://stats47.jp/areas/41000/consumer-prices,0,2,0.0000,9.00
https://stats47.jp/areas/41000/economy,0,1,0.0000,12.00
https://stats47.jp/areas/41000/local-economy,0,11,0.0000,9.82
https://stats47.jp/areas/41000/local-finance,0,2,0.0000,9.00
https://stats47.jp/areas/42000,0,1,0.0000,37.00
https://stats47.jp/areas/42000/cities/42307,0,11,0.0000,10.45
https://stats47.jp/areas/42000/labor-mobility,0,2,0.0000,8.50
https://stats47.jp/areas/42000/living-housing,0,2,0.0000,10.00
https://stats47.jp/areas/42000/occupation-salary,0,8,0.0000,52.25
https://stats47.jp/areas/42000/population-dynamics,0,1,0.0000,12.00
https://stats47.jp/areas/42000/real-income,0,1,0.0000,8.00
https://stats47.jp/areas/43000/aging-society,0,1,0.0000,9.00
https://stats47.jp/areas/43000/cities/43203/international,0,1,0.0000,9.00
https://stats47.jp/areas/43000/cities/43203/laborwage,0,1,0.0000,8.00
https://stats47.jp/areas/43000/cities/43206/population,0,25,0.0000,11.48
https://stats47.jp/areas/43000/cities/43215/population,0,9,0.0000,13.00
https://stats47.jp/areas/43000/cities/43215/socialsecurity,0,2,0.0000,9.50
https://stats47.jp/areas/43000/cities/43348,0,1,0.0000,10.00
https://stats47.jp/areas/43000/cities/43404,0,1,0.0000,8.00
https://stats47.jp/areas/43000/cities/43506,0,1,0.0000,8.00
https://stats47.jp/areas/43000/consumer-prices,0,2,0.0000,7.00
https://stats47.jp/areas/43000/fishery-marine,0,2,0.0000,10.00
https://stats47.jp/areas/43000/local-economy,0,2,0.0000,14.00
https://stats47.jp/areas/43000/occupation-salary,0,20,0.0000,46.95
https://stats47.jp/areas/44000,0,1,0.0000,8.00
https://stats47.jp/areas/44000/cities/44213/construction,0,1,0.0000,37.00
https://stats47.jp/areas/44000/fishery-marine,0,1,0.0000,12.00
https://stats47.jp/areas/44000/foreign-residents,0,3,0.0000,13.00
https://stats47.jp/areas/44000/labor-mobility,0,1,0.0000,4.00
https://stats47.jp/areas/44000/local-economy,0,1,0.0000,11.00
https://stats47.jp/areas/44000/occupation-salary,0,21,0.0000,44.10
https://stats47.jp/areas/45000/cities/45202/international,0,3,0.0000,45.67
https://stats47.jp/areas/45000/cities/45203/commercial,0,2,0.0000,10.00
https://stats47.jp/areas/45000/consumer-prices,0,1,0.0000,10.00
https://stats47.jp/areas/45000/foreign-residents,0,1,0.0000,10.00
https://stats47.jp/areas/45000/labor-mobility,0,2,0.0000,8.00
https://stats47.jp/areas/45000/living-housing,0,2,0.0000,5.00
https://stats47.jp/areas/45000/local-finance,0,2,0.0000,12.00
https://stats47.jp/areas/45000/real-income,0,1,0.0000,12.00
https://stats47.jp/areas/46000,0,4,0.0000,7.75
https://stats47.jp/areas/46000/aging-society,0,9,0.0000,10.56
https://stats47.jp/areas/46000/cities/46201,0,6,0.0000,34.67
https://stats47.jp/areas/46000/cities/46214,0,2,0.0000,8.50
https://stats47.jp/areas/46000/cities/46216,0,1,0.0000,6.00
https://stats47.jp/areas/46000/cities/46218,0,3,0.0000,8.67
https://stats47.jp/areas/46000/cities/46225/construction,0,1,0.0000,44.00
https://stats47.jp/areas/46000/cities/46225/educationsports,0,3,0.0000,9.33
https://stats47.jp/areas/46000/cities/46225/international,0,3,0.0000,6.33
https://stats47.jp/areas/46000/cities/46225/safetyenvironment,0,2,0.0000,6.00
https://stats47.jp/areas/46000/cities/46525/economy,0,1,0.0000,8.00
https://stats47.jp/areas/46000/cities/46535,0,2,0.0000,46.00
https://stats47.jp/areas/46000/climate,0,2,0.0000,5.50
https://stats47.jp/areas/46000/consumer-prices,0,11,0.0000,9.09
https://stats47.jp/areas/46000/economy,0,2,0.0000,11.00
https://stats47.jp/areas/46000/energy,0,1,0.0000,8.00
https://stats47.jp/areas/46000/fishery-marine,0,3,0.0000,9.33
https://stats47.jp/areas/46000/foreign-residents,0,3,0.0000,16.00
https://stats47.jp/areas/46000/landweather,0,2,0.0000,6.50
https://stats47.jp/areas/46000/local-economy,0,2,0.0000,9.00
https://stats47.jp/areas/46000/local-finance,0,1,0.0000,6.00
https://stats47.jp/areas/46000/occupation-salary,0,9,0.0000,49.11
https://stats47.jp/areas/46000/population-dynamics,0,2,0.0000,11.00
https://stats47.jp/areas/47000/aging-society,0,9,0.0000,9.33
https://stats47.jp/areas/47000/consumer-prices,0,14,0.0000,16.86
https://stats47.jp/areas/47000/fishery-marine,0,13,0.0000,11.38
https://stats47.jp/areas/47000/local-economy,0,8,0.0000,28.38
https://stats47.jp/areas/47000/manufacturing,0,1,0.0000,8.00
https://stats47.jp/areas/47000/occupation-salary,0,3,0.0000,59.67
https://stats47.jp/areas/47000/population,0,1,0.0000,9.00
https://stats47.jp/areas/47000/real-income,0,1,0.0000,45.00
https://stats47.jp/areas/47000/safety,0,1,0.0000,7.00
https://stats47.jp/blog/agriculture-hokkaido-dominance,0,71,0.0000,11.52
https://stats47.jp/blog/barber-beauty-salon-regional-gap,0,39,0.0000,8.28
https://stats47.jp/blog/birth-death-gap-decline,0,20,0.0000,8.85
https://stats47.jp/blog/bonito-catch-zero-prefectures-gap,0,13,0.0000,6.46
https://stats47.jp/blog/brazilian-resident-population-prefecture-gap,0,44,0.0000,7.14
https://stats47.jp/blog/car-ownership-household-prefecture-gap,0,17,0.0000,8.71
https://stats47.jp/blog/carpenter-income-prefecture-gap,0,7,0.0000,16.86
https://stats47.jp/blog/cc-estat-03-population-bar,0,18,0.0000,5.78
https://stats47.jp/blog/cc-estat-04-aging-heatmap,0,9,0.0000,8.44
https://stats47.jp/blog/cc-estat-05-medical-cost-choropleth,0,9,0.0000,12.11
https://stats47.jp/blog/cc-estat-06-income-scatter,0,3,0.0000,7.67
https://stats47.jp/blog/cc-estat-07-birthrate-line,0,10,0.0000,6.00
https://stats47.jp/blog/cc-estat-08-bar-chart-race,0,3,0.0000,3.67
https://stats47.jp/blog/cc-estat-10-wage-box-plot,0,2,0.0000,9.50
https://stats47.jp/blog/cc-estat-11-tourism-stacked,0,4,0.0000,8.25
https://stats47.jp/blog/cc-estat-13-agri-sankey,0,1,0.0000,4.00
https://stats47.jp/blog/cc-estat-14-energy-area-chart,0,4,0.0000,4.25
https://stats47.jp/blog/cc-estat-15-crime-small-multiple,0,3,0.0000,2.00
https://stats47.jp/blog/cc-estat-16-commerce-bubble,0,13,0.0000,6.62
https://stats47.jp/blog/cc-estat-17-edu-slope-graph,0,1,0.0000,10.00
https://stats47.jp/blog/cc-estat-19-skill-pipeline,0,22,0.0000,4.95
https://stats47.jp/blog/cc-estat-20-publish,0,53,0.0000,7.77
https://stats47.jp/blog/child-height-regional-gap#%E4%B8%AD%E5%AD%A62%E5%B9%B4%E7%94%B7%E5%AD%90%E3%81%AE%E5%B9%B3%E5%9D%87%E8%BA%AB%E9%95%B7%E3%83%A9%E3%83%B3%E3%82%AD%E3%83%B3%E3%82%B02023%E5%B9%B4,0,6,0.0000,11.67
https://stats47.jp/blog/child-height-regional-gap#%E4%BB%AE%E8%AA%AC1%E6%B0%97%E5%80%99%E3%83%99%E3%83%AB%E3%82%AF%E3%83%9E%E3%83%B3%E3%81%AE%E6%B3%95%E5%89%87,0,9,0.0000,10.89
https://stats47.jp/blog/child-height-regional-gap#%E4%BB%AE%E8%AA%AC2%E3%82%BF%E3%83%B3%E3%83%91%E3%82%AF%E8%B3%AA%E3%81%A8%E9%A3%9F%E6%96%87%E5%8C%96%E3%81%AE%E8%A4%87%E5%90%88%E5%8A%B9%E6%9E%9C,0,6,0.0000,11.67
https://stats47.jp/blog/child-height-regional-gap#%E5%AE%9F%E3%83%87%E3%83%BC%E3%82%BF%E4%B8%AD%E5%AD%A62%E5%B9%B4%E7%94%B7%E5%AD%90%E3%81%AE%E5%B9%B3%E5%9D%87%E8%BA%AB%E9%95%B7%E3%83%A9%E3%83%B3%E3%82%AD%E3%83%B3%E3%82%B02023%E5%B9%B4,0,8,0.0000,9.88
https://stats47.jp/blog/child-height-regional-gap#%E6%9D%B1%E5%8C%97%E3%83%BB%E5%8C%97%E9%99%B8%E9%AB%98%E8%BA%AB%E9%95%B7%E3%83%99%E3%83%AB%E3%83%88%E3%81%AE%E6%A7%8B%E9%80%A0,0,13,0.0000,10.85
https://stats47.jp/blog/child-height-regional-gap#%E7%89%9B%E4%B9%B3%E8%BA%AB%E9%95%B7%E8%AA%AC%E3%81%AF%E3%81%AA%E3%81%9C%E5%B4%A9%E3%82%8C%E3%82%8B%E3%81%AE%E3%81%8B,0,10,0.0000,10.60
https://stats47.jp/blog/child-height-regional-gap#%E7%94%B7%E5%A5%B3%E5%85%B1%E9%80%9A%E3%81%A7%E7%8F%BE%E3%82%8C%E3%82%8B%E5%9C%B0%E5%9F%9F%E5%B7%AE,0,9,0.0000,10.89
https://stats47.jp/blog/child-height-regional-gap#%E9%AB%98%E6%A0%A12%E5%B9%B4%E3%81%A7%E3%82%82%E6%8C%81%E7%B6%9A%E3%81%99%E3%82%8B%E5%9C%B0%E5%9F%9F%E5%B7%AE,0,3,0.0000,9.33
https://stats47.jp/blog/child-height-regional-gap#50%E5%B9%B4%E3%81%A75cm%E4%BC%B8%E3%81%B3%E3%81%9F%E4%B8%96%E4%BB%A3%E9%96%93%E5%A4%89%E5%8C%96%E3%81%AE%E6%96%B9%E3%81%8C%E5%A4%A7%E3%81%8D%E3%81%84,0,9,0.0000,10.89
https://stats47.jp/blog/childcare-friendly-prefecture-ranking#%E4%B8%8A%E4%BD%8D10%E7%9C%8C,0,200,0.0000,7.12
https://stats47.jp/blog/childcare-friendly-prefecture-ranking#%E4%B8%8B%E4%BD%8D10%E7%9C%8C,0,200,0.0000,7.12
https://stats47.jp/blog/childcare-friendly-prefecture-ranking#%E8%A9%95%E4%BE%A1%E6%96%B9%E6%B3%957%E6%8C%87%E6%A8%99%E3%81%AE%E3%83%91%E3%83%BC%E3%82%BB%E3%83%B3%E3%82%BF%E3%82%A4%E3%83%AB%E5%B9%B3%E5%9D%87,0,200,0.0000,7.12
https://stats47.jp/blog/communication-cost-burden,0,12,0.0000,6.50
https://stats47.jp/blog/convenience-store-density-map#%E3%81%BE%E3%81%A8%E3%82%81,0,6,0.0000,3.00
https://stats47.jp/blog/convenience-store-density-map#%E3%82%B3%E3%83%B3%E3%83%93%E3%83%8B%E5%AF%86%E5%BA%A6%E3%83%A9%E3%83%B3%E3%82%AD%E3%83%B3%E3%82%B0%E4%BA%BA%E5%8F%A310%E4%B8%87%E4%BA%BA%E5%BD%93%E3%81%9F%E3%82%8A,0,9,0.0000,3.00
https://stats47.jp/blog/convenience-store-density-map#%E3%82%B3%E3%83%B3%E3%83%93%E3%83%8B%E5%AF%86%E5%BA%A6-%E5%B0%8F%E5%A3%B2%E5%BA%97%E5%AF%86%E5%BA%A6%E6%95%A3%E5%B8%83%E5%9B%B3%E3%81%A7%E8%A6%8B%E3%82%8B%E6%A7%8B%E9%80%A0%E3%81%AE%E9%81%95%E3%81%84,0,9,0.0000,2.67
https://stats47.jp/blog/convenience-store-density-map#%E9%83%BD%E9%81%93%E5%BA%9C%E7%9C%8C%E3%83%9E%E3%83%83%E3%83%97%E3%82%B3%E3%83%B3%E3%83%93%E3%83%8B%E3%81%AE%E5%9C%B0%E5%9F%9F%E3%83%91%E3%82%BF%E3%83%BC%E3%83%B3,0,4,0.0000,2.75
https://stats47.jp/blog/crime-rate-regional-gap,0,22,0.0000,8.18
https://stats47.jp/blog/curry-roux-consumption-gap,0,36,0.0000,9.78
https://stats47.jp/blog/disaster-damage-per-person-prefecture-gap,0,4,0.0000,7.25
https://stats47.jp/blog/doctor-income-prefecture-gap,0,5,0.0000,14.60
https://stats47.jp/blog/dual-income-childcare-dilemma,0,1,0.0000,11.00
https://stats47.jp/blog/dual-income-reversal,0,48,0.0000,10.67
https://stats47.jp/blog/electricity-bill-hike-impact,0,32,0.0000,20.69
https://stats47.jp/blog/energy-consumption-structure-shift,0,7,0.0000,7.14
https://stats47.jp/blog/farmland-crisis-abandoned-land#%E8%80%95%E4%BD%9C%E6%94%BE%E6%A3%84%E5%9C%B0%E9%9D%A2%E7%A9%8D%E3%83%9E%E3%83%83%E3%83%97,0,4,0.0000,4.25
https://stats47.jp/blog/farmland-crisis-abandoned-land#%E8%80%95%E4%BD%9C%E6%94%BE%E6%A3%84%E5%9C%B0%E9%9D%A2%E7%A9%8D-%E4%B8%8A%E4%BD%8D15%E9%81%93%E7%9C%8C,0,8,0.0000,4.00
https://stats47.jp/blog/farmland-crisis-abandoned-land#%E8%BE%B2%E5%9C%B0%E8%BB%A2%E7%94%A8%E3%81%AE%E5%9C%A7%E5%8A%9B,0,3,0.0000,5.00
https://stats47.jp/blog/farmland-crisis-abandoned-land#%E8%BE%B2%E5%9C%B0%E9%9B%86%E7%B4%84%E5%8C%96%E3%81%AE%E9%80%B2%E6%8D%97,0,3,0.0000,5.00
https://stats47.jp/blog/farmland-crisis-abandoned-land#%E8%BE%B2%E6%A5%AD%E5%B0%B1%E6%A5%AD%E4%BA%BA%E5%8F%A3%E3%81%A8%E8%80%95%E4%BD%9C%E6%94%BE%E6%A3%84%E5%9C%B0%E3%81%AE%E9%96%A2%E4%BF%82,0,7,0.0000,4.29
https://stats47.jp/blog/farmland-crisis-abandoned-land#%E8%BE%B2%E6%A5%AD%E5%B0%B1%E6%A5%AD%E4%BA%BA%E5%8F%A3%E3%81%AE%E7%8F%BE%E7%8A%B6,0,8,0.0000,4.00
https://stats47.jp/blog/fertility-fiscal-nexus,0,2,0.0000,11.50
https://stats47.jp/blog/firefighting-capacity-gap,0,104,0.0000,7.67
https://stats47.jp/blog/fiscal-health-50years-trend,0,13,0.0000,8.00
https://stats47.jp/blog/fiscal-self-reliance-gap#%E5%AE%9F%E8%B3%AA%E5%85%AC%E5%82%B5%E8%B2%BB%E6%AF%94%E7%8E%87%E5%80%9F%E9%87%91%E3%81%AE%E9%87%8D%E3%81%95,0,5,0.0000,6.00
https://stats47.jp/blog/fiscal-self-reliance-gap#%E7%B5%8C%E5%B8%B8%E5%8F%8E%E6%94%AF%E6%AF%94%E7%8E%87%E8%B2%A1%E6%94%BF%E3%81%AE%E7%A1%AC%E7%9B%B4%E5%BA%A6,0,18,0.0000,8.00
https://stats47.jp/blog/fiscal-self-reliance-gap#%E8%B2%A1%E6%94%BF%E5%8A%9B%E6%8C%87%E6%95%B0%E3%81%A8%E8%87%AA%E4%B8%BB%E8%B2%A1%E6%BA%90%E3%81%AE%E5%89%B2%E5%90%88,0,29,0.0000,8.03
https://stats47.jp/blog/fiscal-self-reliance-gap#%E8%B2%A1%E6%94%BF%E5%8A%9B%E6%8C%87%E6%95%B0%E3%83%A9%E3%83%B3%E3%82%AD%E3%83%B3%E3%82%B02022%E5%B9%B4%E5%BA%A6,0,15,0.0000,8.27
https://stats47.jp/blog/fiscal-self-reliance-gap#%E9%83%BD%E9%81%93%E5%BA%9C%E7%9C%8C%E3%83%9E%E3%83%83%E3%83%97%E8%B2%A1%E6%94%BF%E5%8A%9B%E3%81%AE%E6%9D%B1%E9%AB%98%E8%A5%BF%E4%BD%8E,0,22,0.0000,7.95
https://stats47.jp/blog/fishery-species-prefecture-specialty,0,9,0.0000,8.00
https://stats47.jp/blog/food-consumption-prefecture-battle,0,33,0.0000,8.30
https://stats47.jp/blog/food-price-regional-2026,0,5,0.0000,9.40
https://stats47.jp/blog/food-trio-prefecture-map#%E3%81%BE%E3%81%A8%E3%82%81,0,41,0.0000,9.12
https://stats47.jp/blog/food-trio-prefecture-map#%E6%98%86%E5%B8%83%E3%81%AE%E6%B6%88%E8%B2%BB%E3%83%9E%E3%83%83%E3%83%97%E7%94%A3%E5%9C%B0%E3%83%BB%E5%8C%97%E6%B5%B7%E9%81%93%E3%81%8C%E6%B6%88%E8%B2%BB46%E4%BD%8D%E3%81%AE%E9%80%86%E8%AA%AC,0,53,0.0000,8.79
https://stats47.jp/blog/food-trio-prefecture-map#%E7%84%BC%E9%85%8E%E3%81%AE%E6%B6%88%E8%B2%BB%E3%83%9E%E3%83%83%E3%83%97%E5%AE%AE%E5%B4%8E%E3%81%8C2%E4%BD%8D%E9%B9%BF%E5%85%90%E5%B3%B6%E3%81%AE15%E5%80%8D,0,56,0.0000,8.80
https://stats47.jp/blog/food-trio-prefecture-map#%E8%B1%86%E8%85%90%E3%81%AE%E6%B6%88%E8%B2%BB%E3%83%9E%E3%83%83%E3%83%97%E6%9D%B1%E5%8C%97%E3%83%BB%E5%8C%97%E9%99%B8%E3%81%8C%E5%9C%A7%E5%80%92,0,61,0.0000,8.82
https://stats47.jp/blog/food-trio-prefecture-map#%E8%B1%86%E8%85%901%E4%BD%8D%E3%81%AE%E5%AE%AE%E5%9F%8E%E3%81%8C%E7%84%BC%E9%85%8E47%E4%BD%8D%E3%81%AE%E5%9C%B0%E7%90%86%E7%9A%84%E5%BF%85%E7%84%B6,0,31,0.0000,9.26
https://stats47.jp/blog/food-trio-prefecture-map#3%E9%A3%9F%E6%9D%90%E3%81%A7%E8%A6%8B%E3%81%88%E3%82%8B%E9%A3%9F%E6%96%87%E5%8C%96%E3%81%AE4%E3%83%91%E3%82%BF%E3%83%BC%E3%83%B3,0,48,0.0000,8.77
https://stats47.jp/blog/foreign-overnight-guests-prefecture-gap,0,267,0.0000,8.71
https://stats47.jp/blog/forest-coverage-woodland-economy,0,21,0.0000,10.33
https://stats47.jp/blog/future-burden-ratio-extreme-gap,0,4,0.0000,7.75
https://stats47.jp/blog/future-population-disappearing-prefectures,0,11,0.0000,13.09
https://stats47.jp/blog/gasoline-car-society-map,0,4,0.0000,5.50
https://stats47.jp/blog/general-bed-utilization-pressure-map,0,3,0.0000,4.00
https://stats47.jp/blog/habitable-area-land-use#%E4%BD%8F%E5%B1%85%E5%B0%82%E7%94%A8%E5%9C%B0%E5%9F%9F%E3%81%AE%E4%BD%BF%E3%82%8F%E3%82%8C%E6%96%B9,0,55,0.0000,9.31
https://stats47.jp/blog/habitable-area-land-use#%E5%8F%AF%E4%BD%8F%E5%9C%B0%E5%89%B2%E5%90%88%E3%81%8C%E3%82%A4%E3%83%B3%E3%83%95%E3%83%A9%E6%95%B4%E5%82%99%E3%81%AB%E4%B8%8E%E3%81%88%E3%82%8B%E5%BD%B1%E9%9F%BF,0,26,0.0000,10.15
